"geno_ID","year","location","pltht","yld_bu_ac","earht"
"LH195/PHK56",2017,"Georgetown",227.500000000285,180.175,94.9999999999948
"LH195/PHN37",2017,"Georgetown",244.500000000285,184.685,114.249999999995
"LH195/PHN82",2017,"Georgetown",227.000000000285,180.73,108.499999999995
"LH195/PHR55",2017,"Georgetown",255.000000000285,203.18,125.499999999995
"LH195/Q381",2017,"Georgetown",229.000000000285,174.065,111.499999999995
"LH198/3IIH6",2017,"Georgetown",225.000000000285,197.81,116.999999999995
"LH198/LH123HT",2017,"Georgetown",237.500000000285,200.85,114.499999999995
"LH198/LH185",2017,"Georgetown",236.000000000285,238.745000000001,104.499999999995
"LH198/LH38",2017,"Georgetown",225.000000000285,202.62,97.9999999999948
"LH198/LH51",2017,"Georgetown",255.500000000285,226.155,123.999999999995
"LH198/LH82",2017,"Georgetown",201.500000000285,194.11,102.999999999995
"LH198/PHG29",2017,"Georgetown",242.000000000285,196.175000000001,112.999999999995
"LH198/PHG47",2017,"Georgetown",223.000000000285,154.44,101.999999999995
"LH198/PHG83",2017,"Georgetown",216.500000000285,116.575,111.999999999995
"LH198/PHN37",2017,"Georgetown",232.500000000285,221.485,106.999999999995
"LH198/PHN82",2017,"Georgetown",233.500000000285,202.175000000001,115.499999999995
"LH198/PHR55",2017,"Georgetown",241.500000000285,191.025,120.999999999995
"LH198/PHZ51",2017,"Georgetown",248.250000000285,186.4925,127.999999999995
"LH198/Q381",2017,"Georgetown",232.500000000285,202.085,111.999999999995
"LH205/3IIH6",2017,"Georgetown",217.500000000285,178.475,100.999999999995
"LH209/3IIH6",2017,"Georgetown",215.500000000285,158.240000000001,89.9999999999948
"LH212HT/LH195",2017,"Georgetown",254.000211313893,206.261719294853,118.028558720187
"LH216/LH195",2017,"Georgetown",250.500000000285,260.655,127.499999999995
"LH220HT/3IIH6",2017,"Georgetown",230.000000000285,130.775,103.999999999995
"LH74/PHM49",2017,"Georgetown",211.000000000285,166.600000000001,100.999999999995
"N192/3IIH6",2017,"Georgetown",212.000000000285,171.05,110.499999999995
"N217/3IIH6",2017,"Georgetown",234.000000000285,134.690000000001,116.499999999995
"N28HT/3IIH6",2017,"Georgetown",224.500000000285,103.095,98.4999999999948
"OS420/3IIH6",2017,"Georgetown",237.500000000285,109.07,104.999999999995
"PB80/PHZ51",2017,"Georgetown",250.500000000285,188.64,132.999999999995
"PHB09/3IIH6",2017,"Georgetown",233.000000000285,178.89,114.499999999995
"PHB47/3IIH6",2017,"Georgetown",232.500000000285,173.915,118.999999999995
"PHB47/LH123HT",2017,"Georgetown",251.000000000285,221.57,121.499999999995
"PHB47/LH185",2017,"Georgetown",231.000000000285,200.29,112.999999999995
"PHB47/LH38",2017,"Georgetown",206.000000000285,157.945,96.4999999999948
"PHB47/LH51",2017,"Georgetown",230.500000000285,181.09,116.499999999995
"PHB47/LH82",2017,"Georgetown",217.000000000285,156.755,100.999999999995
"PHB47/PHG29",2017,"Georgetown",231.500000000285,169.375,108.999999999995
"PHB47/PHG47",2017,"Georgetown",235.500000000285,168.03,107.499999999995
"PHB47/PHG83",2017,"Georgetown",230.000000000285,176.76,106.499999999995
"PHB47/PHK56",2017,"Georgetown",229.000000000285,171.785000000001,100.999999999995
"PHB47/PHN37",2017,"Georgetown",234.500000000285,177.145,112.999999999995
"PHB47/PHN82",2017,"Georgetown",225.500000000285,188.575,108.999999999995
"PHB47/PHR55",2017,"Georgetown",248.000000000285,187.540000000001,117.999999999995
"PHB47/PHZ51",2017,"Georgetown",247.333403771488,187.467239764951,129.009519573392
"PHB47/Q381",2017,"Georgetown",237.500000000285,179.735,114.999999999995
"PHBW8/3IIH6",2017,"Georgetown",224.500000000285,210.96,119.499999999995
"PHG29/PHG47",2017,"Georgetown",225.500000000285,134.36,115.499999999995
"PHG39/TX205",2017,"Georgetown",248.000000000285,188.605,113.499999999995
"PHG80/3IIH6",2017,"Georgetown",224.500000000285,197.34,105.499999999995
"PHN11_OH43_0001/PHB47",2017,"Georgetown",205.000211313893,143.461719294853,79.0285587201865
"PHN11_PHG47_0251/PHB47",2017,"Georgetown",219.000000000285,169.845,95.9999999999948
"PHN11_PHW65_0323/LH195",2017,"Georgetown",238.000000000285,189.7,111.999999999995
"PHN66/LH123HT",2017,"Georgetown",233.000000000285,176.71,118.499999999995
"PHN66/LH185",2017,"Georgetown",228.500000000285,208.17,116.499999999995
"PHN66/LH38",2017,"Georgetown",215.000000000285,173.26,95.4999999999948
"PHN66/LH51",2017,"Georgetown",241.500000000285,199.605000000001,123.499999999995
"PHN66/LH82",2017,"Georgetown",215.500000000285,168.980000000001,116.999999999995
"PHN66/PHG29",2017,"Georgetown",249.500000000285,178.6,130.499999999995
"PHN66/PHG47",2017,"Georgetown",235.000000000285,178.995000000001,120.499999999995
"PHN66/PHG83",2017,"Georgetown",239.000000000285,196.705,139.999999999995
"PHN66/PHK56",2017,"Georgetown",237.000000000285,180.315,126.499999999995
"PHN66/PHN37",2017,"Georgetown",240.500000000285,191.415000000001,126.499999999995
"PHN66/PHN82",2017,"Georgetown",225.500000000285,184.38,115.999999999995
"PHN66/PHR55",2017,"Georgetown",247.500000000285,183.055,116.499999999995
"PHN66/PHZ51",2017,"Georgetown",259.500000000285,173.765,137.499999999995
"PHN66/Q381",2017,"Georgetown",235.500000000285,171.355000000001,117.499999999995
"PHP02/PHB47",2017,"Georgetown",229.000000000285,194.225,122.499999999995
"PHP02/PHG47",2017,"Georgetown",217.500000000285,168.290000000001,114.499999999995
"PHP85/3IIH6",2017,"Georgetown",232.500000000285,207.260000000001,111.999999999995
"PHT69/3IIH6",2017,"Georgetown",227.000000000285,158.610000000001,126.999999999995
"PHV37/3IIH6",2017,"Georgetown",219.500000000285,154.015,100.499999999995
"PHW52/LH123HT",2017,"Georgetown",245.500000000285,254.055,125.499999999995
"PHW52/LH185",2017,"Georgetown",227.000000000285,230.955,101.499999999995
"PHW52/LH38",2017,"Georgetown",214.500000000285,184.435,99.4999999999948
"PHW52/LH51",2017,"Georgetown",230.500000000285,214.59,107.499999999995
"PHW52/LH82",2017,"Georgetown",195.500000000285,190.385,88.9999999999949
"PHW52/PHG29",2017,"Georgetown",229.500000000285,206.560000000001,106.499999999995
"PHW52/PHG47",2017,"Georgetown",222.000000000285,185.27,87.4999999999948
"PHW52/PHG83",2017,"Georgetown",223.500000000285,148.985,113.999999999995
"PHW52/PHK56",2017,"Georgetown",232.000000000285,228.6,105.999999999995
"PHW52/PHM49",2017,"Georgetown",239.000211313893,222.891719294853,104.028558720187
"PHW52/PHN37",2017,"Georgetown",224.000000000285,208.54,102.499999999995
"PHW52/PHN82",2017,"Georgetown",224.000000000285,227.6725,104.999999999995
"PHW52/PHR55",2017,"Georgetown",259.500000000285,242.355000000001,123.999999999995
"PHW52/PHZ51",2017,"Georgetown",241.000000000285,219.12,116.999999999995
"PHW52/Q381",2017,"Georgetown",211.000000000285,189.46,103.499999999995
"TX204/PHB47",2017,"Georgetown",236.500000000285,168.52,121.999999999995
"TX740/LH195",2017,"Georgetown",241.000000000285,159.08,126.999999999995
"TX777/B73",2017,"Georgetown",230.999788686677,231.608280705148,152.971441279803
"TX777/TX714",2017,"Georgetown",255.500000000285,240.2,147.499999999995
"VA35/LH195",2017,"Georgetown",249.500000000285,195.005,139.499999999995
"W10004_0008/3IIH6",2017,"Georgetown",243.000000000285,204.235,135.999999999995
"W10004_0045/3IIH6",2017,"Georgetown",245.500000000285,205.605000000001,132.999999999995
"W10004_0119/3IIH6",2017,"Georgetown",238.000000000285,181.96,122.499999999995
"W10004_0208/3IIH6",2017,"Georgetown",249.500000000285,184.34,119.499999999995
"W10004_0212/3IIH6",2017,"Georgetown",260.000000000285,190.605000000001,137.999999999995
"W10004_0216/PHZ51",2017,"Georgetown",258.500000000285,155.370000000001,142.999999999995
"W10004_0225/3IIH6",2017,"Georgetown",237.500000000285,190.32,127.499999999995
"W10005_0107/PHB47",2017,"Georgetown",238.000000000285,154.265,130.499999999995
"W10005_0147/PHB47",2017,"Georgetown",201.000000000285,166.44,113.499999999995
"W10008_0069/PHB47",2017,"Georgetown",241.000000000285,168.365,125.499999999995
"W37A/PHB47",2017,"Georgetown",237.500000000285,131.4,130.999999999995
"WF9/H95",2017,"Georgetown",245.000000000285,140.285,119.999999999995
"78010/3IIH6",2017,"Columbia",225.500000000061,138.010000000001,119.499999999996
"A635/3IIH6",2017,"Columbia",213.000000000061,89.7650000000009,100.999999999996
"A679/3IIH6",2017,"Columbia",248.000000000061,154.690000000001,136.499999999996
"B105/3IIH6",2017,"Columbia",227.000000000061,145.035000000001,85.9999999999961
"B110/3IIH6",2017,"Columbia",264.500000000061,193.770000000001,138.999999999996
"B14A/H95",2017,"Columbia",245.500000000061,171.040000000001,134.499999999996
"B14A/Mo17",2017,"Columbia",244.500000000061,168.285000000001,134.999999999996
"B14A/OH43",2017,"Columbia",253.000000000061,207.055000000001,120.499999999996
"B37/H95",2017,"Columbia",264.000000000061,146.770000000001,129.499999999996
"B47/PHZ51",2017,"Columbia",251.000000000061,146.710000000001,111.999999999996
"B73/Mo17",2017,"Columbia",256.500000000061,151.715000000001,140.499999999996
"B73/PHM49",2017,"Columbia",249.500000000061,178.810000000001,131.499999999996
"B73/PHN82",2017,"Columbia",246.000000000061,194.800000000001,133.499999999996
"B73/PHZ51",2017,"Columbia",278.000000000061,134.580000000001,143.499999999996
"B97/PHB47",2017,"Columbia",237.899976494738,168.551989287892,123.721400065882
"BGEM-0005-N/LH195",2017,"Columbia",241.500000000061,112.850000000001,120.999999999996
"BGEM-0089-N/LH195",2017,"Columbia",230.500000000061,110.760000000001,107.999999999996
"BGEM-0124-N/LH195",2017,"Columbia",258.333333333394,126.386666666668,126.833333333329
"BGEM-0151-N/LH195",2017,"Columbia",248.500000000061,129.350000000001,104.499999999996
"BGEM-0182-N/LH195",2017,"Columbia",268.500000000061,139.790000000001,130.999999999996
"BGEM-0202-N/LH195",2017,"Columbia",251.899976494738,137.931989287892,143.721400065882
"BGEM-0203-N/LH195",2017,"Columbia",265.000000000061,114.065000000001,145.999999999996
"BGEM-0206-N/LH195",2017,"Columbia",266.899976494738,117.921989287892,153.721400065882
"BGEM-0207-N/LH195",2017,"Columbia",236.899976494738,140.161989287892,120.721400065882
"BGEM-0211-N/LH195",2017,"Columbia",262.000000000061,137.210000000001,135.499999999996
"BGEM-0227-N/LH195",2017,"Columbia",236.000000000061,175.230000000001,124.999999999996
"BGEM-0235-N/LH195",2017,"Columbia",259.500000000061,143.955000000001,127.499999999996
"BGEM-0239-N/LH195",2017,"Columbia",258.899976494738,143.031989287892,147.721400065882
"BGEM-0246-N/LH195",2017,"Columbia",265.000000000061,149.400000000001,134.999999999996
"BGEM-0256-N/LH195",2017,"Columbia",258.000000000061,110.005000000001,129.499999999996
"BGEM-0259-N/LH195",2017,"Columbia",272.000000000061,117.915000000001,135.999999999996
"BSSSC0_002/3IIH6",2017,"Columbia",269.500000000061,98.6000000000009,139.499999999996
"BSSSC0_012/3IIH6",2017,"Columbia",269.500000000061,133.545000000001,152.999999999996
"BSSSC0_015/3IIH6",2017,"Columbia",255.500000000061,154.570000000001,123.499999999996
"BSSSC0_017/3IIH6",2017,"Columbia",245.500000000061,104.725000000001,123.499999999996
"BSSSC0_024/3IIH6",2017,"Columbia",255.000000000061,117.040000000001,127.499999999996
"BSSSC0_026/3IIH6",2017,"Columbia",261.000000000061,139.925000000001,133.999999999996
"BSSSC0_054/3IIH6",2017,"Columbia",251.000000000061,48.575000000001,NA
"CG102/3IIH6",2017,"Columbia",266.500000000061,142.800000000001,142.499999999996
"CG44/CGR01",2017,"Columbia",220.000000000061,137.085000000001,90.4999999999961
"CG60/LH162",2017,"Columbia",184.000000000061,72.6100000000009,76.4999999999961
"CGR03/CG108",2017,"Columbia",216.500000000061,148.740000000001,113.999999999996
"CI540/3IIH6",2017,"Columbia",276.000000000061,116.095000000001,139.999999999996
"DKFBHJ/3IIH6",2017,"Columbia",250.000000000061,142.575000000001,118.999999999996
"F42/Mo17",2017,"Columbia",245.500000000061,165.075000000001,124.999999999996
"FBLA/3IIH6",2017,"Columbia",244.500000000061,166.670000000001,102.499999999996
"FR19/3IIH6",2017,"Columbia",237.000000000061,110.380000000001,117.999999999996
"GEMN-0268/3IIH6",2017,"Columbia",265.500000000061,176.540000000001,145.499999999996
"GEMN-0269/3IIH6",2017,"Columbia",242.500000000061,163.005000000001,116.999999999996
"I159/3IIH6",2017,"Columbia",261.000000000061,107.340000000001,134.999999999996
"ICI 441/LH123HT",2017,"Columbia",263.500000000061,199.390000000001,127.999999999996
"ICI 441/LH185",2017,"Columbia",247.500000000061,176.085000000001,127.999999999996
"ICI 441/LH38",2017,"Columbia",213.500000000061,175.500000000001,93.4999999999961
"ICI 441/LH51",2017,"Columbia",237.500000000061,161.570000000001,126.999999999996
"ICI 441/LH82",2017,"Columbia",216.500000000061,200.385000000001,100.999999999996
"ICI 441/PHG29",2017,"Columbia",226.500000000061,152.540000000001,98.9999999999961
"ICI 441/PHG47",2017,"Columbia",215.000000000061,183.655000000001,105.999999999996
"ICI 441/PHG83",2017,"Columbia",215.500000000061,112.955000000001,108.999999999996
"ICI 441/PHK56",2017,"Columbia",229.500000000061,183.825000000001,103.499999999996
"ICI 441/PHN37",2017,"Columbia",248.500000000061,129.155000000001,102.999999999996
"ICI 441/PHN82",2017,"Columbia",229.000000000061,163.690000000001,103.999999999996
"ICI 441/PHR55",2017,"Columbia",244.000000000061,117.065000000001,104.999999999996
"ICI 441/PHZ51",2017,"Columbia",246.000000000061,182.745000000001,111.499999999996
"ICI 441/Q381",2017,"Columbia",211.500000000061,137.620000000001,95.4999999999961
"LH149/3IIH6",2017,"Columbia",232.000000000061,124.230000000001,120.999999999996
"LH195/LH123HT",2017,"Columbia",268.500000000061,180.990000000001,138.999999999996
"LH195/LH185",2017,"Columbia",232.000000000061,232.175000000001,120.499999999996
"LH195/LH38",2017,"Columbia",240.000000000061,178.300000000001,117.499999999996
"LH195/LH51",2017,"Columbia",255.000000000061,156.305000000001,131.499999999996
"LH195/LH82",2017,"Columbia",213.000000000061,150.065000000001,101.499999999996
"LH195/PHG29",2017,"Columbia",217.500000000061,138.480000000001,113.999999999996
"LH195/PHG47",2017,"Columbia",216.500000000061,155.165000000001,100.999999999996
"LH195/PHG83",2017,"Columbia",204.500000000061,95.3400000000009,109.499999999996
"LH195/PHK56",2017,"Columbia",225.500000000061,184.155000000001,104.999999999996
"LH195/PHN37",2017,"Columbia",250.000000000061,182.347500000001,115.749999999996
"LH195/PHN82",2017,"Columbia",216.500000000061,143.640000000001,102.999999999996
"LH195/PHR55",2017,"Columbia",243.000000000061,161.655000000001,119.499999999996
"LH195/PHZ51",2017,"Columbia",255.000000000061,159.675000000001,122.999999999996
"LH195/Q381",2017,"Columbia",217.500000000061,176.635000000001,103.499999999996
"LH198/3IIH6",2017,"Columbia",243.000000000061,153.790000000001,129.499999999996
"LH198/LH123HT",2017,"Columbia",244.000000000061,157.135000000001,127.999999999996
"LH198/LH185",2017,"Columbia",244.000000000061,174.050000000001,124.999999999996
"LH198/LH38",2017,"Columbia",234.500000000061,141.625000000001,124.499999999996
"LH198/LH51",2017,"Columbia",252.500000000061,204.805000000001,125.999999999996
"LH198/LH82",2017,"Columbia",215.000000000061,118.630000000001,108.999999999996
"LH198/PHG29",2017,"Columbia",231.000000000061,151.010000000001,120.499999999996
"LH198/PHG47",2017,"Columbia",221.500000000061,220.110000000001,107.999999999996
"LH198/PHG83",2017,"Columbia",212.000000000061,72.4850000000009,102.499999999996
"LH198/PHK56",2017,"Columbia",240.500000000061,167.035000000001,105.999999999996
"LH198/PHN37",2017,"Columbia",238.000000000061,183.145000000001,98.9999999999961
"LH198/PHN82",2017,"Columbia",234.500000000061,178.595000000001,116.499999999996
"LH198/PHR55",2017,"Columbia",237.000000000061,151.830000000001,120.499999999996
"LH198/PHZ51",2017,"Columbia",258.750000000061,148.322500000001,126.999999999996
"LH198/Q381",2017,"Columbia",226.000000000061,157.965000000001,124.999999999996
"LH205/3IIH6",2017,"Columbia",246.000000000061,136.505000000001,116.499999999996
"LH209/3IIH6",2017,"Columbia",235.000000000061,126.320000000001,114.999999999996
"LH216/LH195",2017,"Columbia",253.000000000061,152.515000000001,126.499999999996
"LH220HT/3IIH6",2017,"Columbia",220.000000000061,136.245000000001,104.499999999996
"MBNIL B004/3IIH6",2017,"Columbia",257.000000000061,131.680000000001,119.999999999996
"MBNIL B004/PHZ51",2017,"Columbia",269.500000000061,149.220000000001,149.499999999996
"MBNIL B015/3IIH6",2017,"Columbia",241.500000000061,125.725000000001,133.499999999996
"MBNIL B015/PHZ51",2017,"Columbia",250.000000000061,126.275000000001,138.999999999996
"MBNIL B040/3IIH6",2017,"Columbia",253.000000000061,149.865000000001,123.499999999996
"MBNIL B040/PHZ51",2017,"Columbia",264.500000000061,110.820000000001,128.499999999996
"MBNIL B043/3IIH6",2017,"Columbia",239.000000000061,149.150000000001,112.499999999996
"MBNIL B043/PHZ51",2017,"Columbia",250.500000000061,168.230000000001,115.499999999996
"MBNIL B044/3IIH6",2017,"Columbia",242.000000000061,143.940000000001,137.999999999996
"MBNIL B044/PHZ51",2017,"Columbia",258.500000000061,109.270000000001,139.999999999996
"MBNIL B049/PHZ51",2017,"Columbia",277.000000000061,152.910000000001,142.999999999996
"MBNIL B055/LH185",2017,"Columbia",258.500000000061,152.085000000001,141.499999999996
"MBNIL B055/PHZ51",2017,"Columbia",268.500000000061,125.915000000001,133.499999999996
"MBNIL B057/LH185",2017,"Columbia",257.500000000061,112.600000000001,133.999999999996
"MBNIL B057/PHZ51",2017,"Columbia",271.500000000061,146.025000000001,148.499999999996
"MBNIL B065/3IIH6",2017,"Columbia",247.000000000061,106.900000000001,130.499999999996
"MBNIL B065/PHZ51",2017,"Columbia",253.000000000061,157.855000000001,121.499999999996
"MBNIL B078/3IIH6",2017,"Columbia",218.500000000061,152.345000000001,107.999999999996
"MBNIL B078/PHZ51",2017,"Columbia",257.000000000061,137.385000000001,119.499999999996
"MBNIL B102/PHZ51",2017,"Columbia",253.000000000061,154.830000000001,127.499999999996
"MBNIL B107/3IIH6",2017,"Columbia",264.000000000061,136.355000000001,135.999999999996
"MBNIL B107/PHZ51",2017,"Columbia",269.500000000061,109.870000000001,131.999999999996
"MBNIL B111/3IIH6",2017,"Columbia",247.500000000061,155.715000000001,124.499999999996
"MBNIL B111/PHZ51",2017,"Columbia",251.000000000061,121.255000000001,121.499999999996
"MBNIL B122/3IIH6",2017,"Columbia",260.000000000061,102.265000000001,129.499999999996
"MBNIL B122/PHZ51",2017,"Columbia",261.500000000061,131.890000000001,124.999999999996
"MBNIL B123/PHZ51",2017,"Columbia",276.000000000061,117.355000000001,133.999999999996
"MBNIL B136/PHZ51",2017,"Columbia",252.000000000061,135.670000000001,115.999999999996
"MBNIL B154/3IIH6",2017,"Columbia",245.000000000061,179.240000000001,132.999999999996
"MBNIL B154/LH185",2017,"Columbia",240.000000000061,147.995000000001,131.499999999996
"MBNIL B154/PHZ51",2017,"Columbia",243.000000000061,153.735000000001,116.499999999996
"MBNIL B169/PHZ51",2017,"Columbia",264.000000000061,160.310000000001,136.999999999996
"MBNIL B175/3IIH6",2017,"Columbia",227.000000000061,159.610000000001,110.999999999996
"MBNIL B175/LH185",2017,"Columbia",246.000000000061,170.905000000001,129.499999999996
"MBNIL B175/PHZ51",2017,"Columbia",245.000000000061,173.515000000001,132.999999999996
"MBNIL B189/3IIH6",2017,"Columbia",266.000000000061,150.155000000001,127.999999999996
"MBNIL B189/LH185",2017,"Columbia",255.000000000061,175.505000000001,131.999999999996
"MBNIL B189/PHZ51",2017,"Columbia",260.500000000061,138.720000000001,123.999999999996
"Mo17/PHZ51",2017,"Columbia",251.000000000061,148.190000000001,124.999999999996
"N192/3IIH6",2017,"Columbia",232.500000000061,118.435000000001,102.499999999996
"N217/3IIH6",2017,"Columbia",246.000000000061,139.255000000001,128.499999999996
"N28HT/3IIH6",2017,"Columbia",256.000000000061,90.3150000000009,131.999999999996
"OS420/3IIH6",2017,"Columbia",263.000000000061,114.245000000001,117.499999999996
"PB80/PHZ51",2017,"Columbia",264.500000000061,222.695000000001,133.999999999996
"PHB47/LH123HT",2017,"Columbia",268.000000000061,141.720000000001,130.999999999996
"PHB47/LH185",2017,"Columbia",220.500000000061,174.775000000001,95.4999999999961
"PHB47/LH38",2017,"Columbia",236.000000000061,143.945000000001,122.999999999996
"PHB47/LH51",2017,"Columbia",228.000000000061,192.315000000001,93.4999999999961
"PHB47/LH82",2017,"Columbia",216.500000000061,173.820000000001,103.999999999996
"PHB47/PHG29",2017,"Columbia",223.500000000061,143.305000000001,106.999999999996
"PHB47/PHG47",2017,"Columbia",218.500000000061,152.915000000001,98.4999999999961
"PHB47/PHG83",2017,"Columbia",239.500000000061,144.560000000001,117.999999999996
"PHB47/PHK56",2017,"Columbia",226.000000000061,174.665000000001,104.999999999996
"PHB47/PHN37",2017,"Columbia",239.500000000061,159.230000000001,88.9999999999961
"PHB47/PHN82",2017,"Columbia",217.000000000061,168.130000000001,92.9999999999961
"PHB47/PHR55",2017,"Columbia",244.000000000061,171.930000000001,110.999999999996
"PHB47/PHZ51",2017,"Columbia",254.750000000061,153.255000000001,121.999999999996
"PHB47/Q381",2017,"Columbia",225.000000000061,169.000000000001,111.999999999996
"PHBW8/3IIH6",2017,"Columbia",247.500000000061,152.085000000001,124.999999999996
"PHG29/PHG47",2017,"Columbia",228.500000000061,148.060000000001,118.499999999996
"PHG39/TX205",2017,"Columbia",239.500000000061,145.480000000001,131.499999999996
"PHN11_OH43_0001/PHB47",2017,"Columbia",243.500000000061,143.105000000001,101.499999999996
"PHN11_PHG47_0251/PHB47",2017,"Columbia",236.500000000061,114.270000000001,106.499999999996
"PHN11_PHW65_0323/LH195",2017,"Columbia",232.000000000061,164.220000000001,106.499999999996
"PHN66/LH123HT",2017,"Columbia",238.000000000061,149.705000000001,129.499999999996
"PHN66/LH38",2017,"Columbia",233.000000000061,127.055000000001,101.999999999996
"PHN66/LH51",2017,"Columbia",236.500000000061,174.205000000001,115.999999999996
"PHN66/LH82",2017,"Columbia",NA,141.365000000001,127.499999999996
"PHN66/PHG29",2017,"Columbia",228.500000000061,149.985000000001,109.999999999996
"PHN66/PHG47",2017,"Columbia",247.000000000061,172.130000000001,138.999999999996
"PHN66/PHG83",2017,"Columbia",237.500000000061,172.270000000001,129.499999999996
"PHN66/PHN37",2017,"Columbia",243.500000000061,180.530000000001,111.999999999996
"PHN66/PHN82",2017,"Columbia",224.500000000061,152.225000000001,113.999999999996
"PHN66/PHR55",2017,"Columbia",231.500000000061,138.945000000001,119.499999999996
"PHN66/PHZ51",2017,"Columbia",262.500000000061,117.235000000001,130.499999999996
"PHN66/Q381",2017,"Columbia",222.000000000061,127.230000000001,109.499999999996
"PHP02/PHB47",2017,"Columbia",231.500000000061,153.405000000001,117.999999999996
"PHP02/PHG47",2017,"Columbia",233.000000000061,163.100000000001,111.499999999996
"PHP85/3IIH6",2017,"Columbia",237.000000000061,109.675000000001,102.999999999996
"PHT69/3IIH6",2017,"Columbia",240.500000000061,143.445000000001,129.999999999996
"PHV37/3IIH6",2017,"Columbia",233.500000000061,161.890000000001,104.999999999996
"PHW52/LH123HT",2017,"Columbia",245.500000000061,173.255000000001,130.499999999996
"PHW52/LH185",2017,"Columbia",221.500000000061,184.870000000001,96.9999999999961
"PHW52/LH38",2017,"Columbia",207.000000000061,130.780000000001,91.4999999999961
"PHW52/LH51",2017,"Columbia",232.000000000061,151.730000000001,98.4999999999961
"PHW52/LH82",2017,"Columbia",190.500000000061,149.635000000001,83.9999999999961
"PHW52/PHG29",2017,"Columbia",222.000000000061,162.775000000001,96.9999999999961
"PHW52/PHG47",2017,"Columbia",216.500000000061,164.820000000001,90.9999999999961
"PHW52/PHG83",2017,"Columbia",211.000000000061,143.580000000001,113.999999999996
"PHW52/PHK56",2017,"Columbia",231.500000000061,189.975000000001,99.9999999999961
"PHW52/PHM49",2017,"Columbia",232.000000000061,157.905000000001,107.499999999996
"PHW52/PHN37",2017,"Columbia",236.000000000061,178.180000000001,92.4999999999961
"PHW52/PHN82",2017,"Columbia",227.000000000061,133.052500000001,96.9999999999961
"PHW52/PHR55",2017,"Columbia",229.000000000061,145.055000000001,114.499999999996
"PHW52/PHZ51",2017,"Columbia",245.000000000061,181.540000000001,120.499999999996
"PHW52/Q381",2017,"Columbia",219.000000000061,141.410000000001,91.4999999999961
"VA35/LH195",2017,"Columbia",236.000000000061,113.355000000001,123.499999999996
"W10004_0045/3IIH6",2017,"Columbia",250.500000000061,172.210000000001,127.999999999996
"W10004_0208/3IIH6",2017,"Columbia",255.000000000061,149.085000000001,136.499999999996
"W10004_0212/3IIH6",2017,"Columbia",255.000000000061,155.740000000001,124.999999999996
"W10004_0216/PHZ51",2017,"Columbia",268.000000000061,162.680000000001,134.999999999996
"W10004_0225/3IIH6",2017,"Columbia",245.000000000061,148.050000000001,143.499999999996
"W10005_0107/PHB47",2017,"Columbia",220.000000000061,129.515000000001,97.9999999999961
"W37A/PHB47",2017,"Columbia",227.500000000061,120.710000000001,121.499999999996
"WF9/H95",2017,"Columbia",254.000000000061,130.695000000001,118.999999999996
"Z029E0002/PHZ51",2017,"Columbia",291.500000000061,123.295000000001,160.499999999996
"Z031E0012/PHZ51",2017,"Columbia",277.000000000061,158.720000000001,139.999999999996
"Z031E0556/PHZ51",2017,"Columbia",291.899976494738,146.801989287892,150.721400065882
"Z032E0034/PHZ51",2017,"Columbia",263.000000000061,159.995000000001,149.499999999996
"Z032E0081/PHZ51",2017,"Columbia",273.500000000061,146.175000000001,134.999999999996
"Z033E0001/PHZ51",2017,"Columbia",275.000000000061,191.120000000001,150.999999999996
"Z034E0042/3IIH6",2017,"Columbia",250.500000000061,160.590000000001,124.999999999996
"Z035E0047/PHZ51",2017,"Columbia",271.500000000061,167.080000000001,127.999999999996
"Z035E0060/PHZ51",2017,"Columbia",285.899976494738,119.231989287892,144.721400065882
"Z036E0057/PHZ51",2017,"Columbia",273.500000000061,144.005000000001,141.999999999996
"Z037E0012/3IIH6",2017,"Columbia",254.000000000061,172.300000000001,128.999999999996
"Z037E0054/PHZ51",2017,"Columbia",295.899976494738,75.4719892878916,161.721400065882
"Z038E0057/3IIH6",2017,"Columbia",253.000000000061,139.685000000001,142.999999999996
"Z038E0057/PHZ51",2017,"Columbia",281.899976494738,147.331989287892,145.721400065882
"2FACC/3IIH6",2017,"Aurora",231.5,176.174999999998,106.5
"4N506/3IIH6",2017,"Aurora",292.5,172.434999999998,142.5
"6F629/3IIH6",2017,"Aurora",268,203.094999999998,111.5
"78010/3IIH6",2017,"Aurora",248,163.334999999998,128.5
"A632/3IIH6",2017,"Aurora",283.5,169.014999999998,139
"A634/3IIH6",2017,"Aurora",248,163.054999999998,116.5
"A635/3IIH6",2017,"Aurora",243.5,171.754999999998,110.5
"A679/3IIH6",2017,"Aurora",270,187.129999999998,141.5
"A680/3IIH6",2017,"Aurora",292,176.039999999998,144
"B104/3IIH6",2017,"Aurora",268.5,203.934999999998,129.5
"B105/3IIH6",2017,"Aurora",243,204.434999999998,97
"B109/3IIH6",2017,"Aurora",285.5,161.269999999998,146.5
"B110/3IIH6",2017,"Aurora",273.5,197.139999999998,123.5
"B111/3IIH6",2017,"Aurora",269,205.196068984673,142.938988261261
"B119/3IIH6",2017,"Aurora",267.5,189.054999999998,135.5
"B14A/3IIH6",2017,"Aurora",261,122.776068984673,109.938988261261
"B14A/Mo17",2017,"Aurora",266,168.379999999998,139
"B73/3IIH6",2017,"Aurora",284,205.204999999998,145
"B84/3IIH6",2017,"Aurora",270,184.319999999998,143
